發生時間,發生地點,死亡受傷人數,車種
104年11月25日 18時00分00秒,新竹縣尖石鄉竹60線5.5K,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年11月25日 21時34分00秒,桃園市蘆竹區中福里文中路一段107號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年11月25日 23時40分00秒,新竹縣湖口鄉國道1號 82公里南向外側,死亡1;受傷2,自用-小客車;租賃車-小客車;其他人-人;其他人-人;自用-小客車
104年11月26日 01時03分00秒,臺南市官田區台1 305公里900.0公尺處南向外側,死亡1;受傷0,自用-小客車
104年11月26日 21時08分00秒,新竹市北區東大路四段236巷12號前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月26日 23時53分00秒,新竹縣湖口鄉中華路126號前0.0公尺,死亡1;受傷0,普通輕型-機車
104年11月27日 07時27分00秒,臺中市北屯區軍功里軍福十九路 / 臺中市北屯區軍功里松竹三路,死亡1;受傷0,自用-小客車;行人-人
104年11月27日 08時25分00秒,臺南市南區明興路 / 臺南市南區興南街,死亡1;受傷0,自用-大貨車;普通重型-機車
104年11月27日 14時30分00秒,高雄市鼓山區九如四路前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
104年11月27日 18時25分00秒,基隆市中山區中山二路117號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車
104年11月28日 03時52分00秒,新竹市東區經國路一段534號前0.0公尺,死亡3;受傷0,營業用-大貨車;普通重型-機車;其他人-人;其他人-人;其他人-人;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);自用-小客車
104年11月28日 04時57分00秒,彰化縣員林市山腳路6段前0.0公尺,死亡1;受傷0,普通重型-機車;拼裝車-其他車
104年11月28日 07時18分00秒,新北市三峽區,死亡1;受傷0,大型重型1(550C.C.以上)-機車;自用-小客車
104年11月28日 11時41分00秒,基隆市七堵區工建西路11號前0.0公尺,死亡1;受傷0,普通重型-機車
104年11月28日 12時05分00秒,新北市中和區國道3號 38公里北向內側,死亡1;受傷2,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人
104年11月28日 13時52分00秒,臺北市內湖區,死亡1;受傷0,普通重型-機車;普通重型-機車;民營公車-大客車
104年11月28日 16時54分00秒,桃園市大溪區康莊路三段707號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年11月29日 01時30分00秒,屏東縣屏東市仁義里海豐街76號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年11月29日 16時30分00秒,桃園市中壢區自強里強國路 / 桃園市中壢區自強里陸光二街,死亡1;受傷0,自用-小客車;行人-人
104年11月29日 17時56分00秒,桃園市桃園區南門里三民路三段 / 桃園市桃園區南門里中山路,死亡1;受傷1,普通重型-機車;行人-人
104年11月29日 20時25分00秒,雲林縣古坑鄉國道3號 276公里686.0公尺處南向外側,死亡1;受傷0,自用-小客車
104年11月30日 07時55分00秒,嘉義縣竹崎鄉榮總鹿滿分院路口,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用)
104年11月30日 13時49分00秒,新竹市東區復興路37號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
104年11月30日 14時48分00秒,彰化縣芬園鄉護岸街前0.0公尺,死亡1;受傷0,普通輕型-機車
104年11月30日 16時26分00秒,臺東縣太麻里鄉瀧部落出入口,死亡2;受傷0,普通重型-機車;租賃車-小客車;自用-大貨車
104年11月30日 17時28分00秒,臺中市南屯區豐樂里三民西路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年11月30日 17時45分00秒,彰化縣福興鄉南環路2段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年12月01日 11時50分00秒,南投縣竹山鎮福興里鯉南路段(149縣道6.5KM處),死亡1;受傷0,自用-小貨車(含客、貨兩用);大型重型1(550C.C.以上)-機車
104年12月01日 15時49分00秒,桃園市平鎮區三興路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
104年12月01日 19時05分00秒,嘉義縣新港鄉157 17公里西向外側,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月02日 10時20分00秒,臺中市東區干城里自由路三段 / 臺中市東區干城里進德路,死亡1;受傷0,普通重型-機車;民營公車-大客車
104年12月02日 11時06分00秒,新竹縣新豐鄉瑞興村2鄰青埔高幹5號電桿產業道路口,死亡1;受傷1,拼裝車-其他車;普通重型-機車;乘客-人
104年12月02日 11時28分00秒,新竹縣寶山鄉國道3號 99公里100.0公尺處北向交流道,死亡1;受傷0,自用-小客車
104年12月02日 11時40分00秒,彰化縣彰化市彰水路 / 彰化縣彰化市彰秀路,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用)
104年12月02日 14時40分00秒,南投縣竹山鎮富州里集山路一段前0.0公尺,死亡1;受傷0,普通重型-機車
104年12月02日 17時47分00秒,臺南市麻豆區臺19甲 14公里500.0公尺處北向內側,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
104年12月03日 02時08分00秒,嘉義縣朴子市台19 90公里800.0公尺處南向內側,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月03日 05時05分00秒,高雄市前鎮區凱旋四路 / 高雄市前鎮區鎮興路口,死亡1;受傷0,自用-小客車;普通重型-機車
104年12月03日 06時00分00秒,南投縣竹山鎮江西路段南往北(電線桿水利分10K6160AC09號),死亡1;受傷0,自用-小客車
104年12月03日 11時05分00秒,澎湖縣望安鄉環島道路船帆嶼向南1公里處,死亡1;受傷0,普通輕型-機車
104年12月03日 14時45分00秒,雲林縣東勢鄉158 9公里500.0公尺處西向內側,死亡1;受傷1,自用-小貨車(含客、貨兩用);自用-大貨車
104年12月03日 17時30分00秒,臺北市北投區,死亡1;受傷0,自用-小客車
104年12月04日 08時00分00秒,臺北市信義區,死亡1;受傷1,行人-人;普通重型-機車
104年12月04日 11時45分00秒,彰化縣福興鄉臨海路 / 彰化縣福興鄉福正路,死亡1;受傷0,自用-大貨車;普通重型-機車
104年12月04日 16時40分00秒,宜蘭縣五結鄉中正路三段46巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月04日 17時05分00秒,高雄市大寮區琉球路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月04日 19時46分00秒,臺南市仁德區國道1號 329公里900.0公尺處北向內側,死亡1;受傷1,自用-小客車;乘客-人
104年12月04日 23時09分00秒,桃園市蘆竹區羊稠里仁愛路三段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
104年12月05日 03時53分00秒,新北市五股區國道1號 31公里700.0公尺處南向外側,死亡1;受傷2,自用-大貨車;營業用-半聯結車;自用-小貨車(含客、貨兩用);乘客-人;自用-小客車;自用-小客車;計程車-小客車;自用-小客車
104年12月05日 06時49分00秒,花蓮縣富里鄉台9 302公里500.0公尺處南向中內,死亡1;受傷0,自用-曳引車;自用-小貨車(含客、貨兩用);普通重型-機車;自用-小貨車(含客、貨兩用)
104年12月05日 08時15分00秒,臺北市大同區忠孝西路前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年12月05日 10時28分00秒,臺中市北屯區軍功里軍福十八路 / 臺中市北屯區軍功里軍榮三街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
104年12月05日 15時36分00秒,新北市泰山區泰林路1段20之號前0.0公尺,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車
104年12月05日 15時56分00秒,新北市石碇區靜安路一段352號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年12月05日 16時15分00秒,高雄市燕巢區橫山路 / 高雄市燕巢區8巷口,死亡1;受傷1,普通重型-機車;乘客-人
104年12月05日 17時35分00秒,新北市瑞芳區魚桀魚坑路273號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
104年12月05日 18時00分00秒,彰化縣溪湖鎮糖北街 / 彰化縣溪湖鎮糖北東街,死亡1;受傷0,自用-小客車;腳踏自行車-慢車
104年12月05日 21時09分00秒,臺南市仁德區文賢路二段55號前,死亡1;受傷0,自用-小客車;普通重型-機車
104年12月05日 22時30分00秒,臺北市北投區承德路6段 / 臺北市北投區洲美街,死亡1;受傷0,計程車-小客車;普通重型-機車
104年12月06日 00時38分00秒,臺南市東區中華東路一段22號前0.0公尺,死亡1;受傷2,自用-小客車;普通重型-機車;普通重型-機車;乘客-人
104年12月06日 01時08分00秒,苗栗縣竹南鎮正南里中正路 / 苗栗縣竹南鎮正南里大營路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年12月06日 18時46分00秒,桃園市蘆竹區福興三街388號前0.0公尺,死亡1;受傷0,普通重型-機車
104年12月06日 18時57分00秒,雲林縣北港鎮145 40公里600.0公尺處北向南,死亡1;受傷2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);乘客-人
104年12月06日 23時28分00秒,新北市五股區成泰路3段407號前0.0公尺,死亡1;受傷2,自用-小客車;普通重型-機車;普通重型-機車;乘客-人
104年12月07日 06時00分00秒,臺中市南區工學里德富路223號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年12月07日 08時00分00秒,屏東縣瑪家鄉三和村三和路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年12月07日 17時35分00秒,新北市新店區安一路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年12月08日 03時50分00秒,新北市中和區臺64線道路前0.0公尺,死亡1;受傷0,自用-小客車
104年12月08日 06時28分00秒,臺中市南屯區楓樹里永春東三路前0.0公尺,死亡1;受傷0,普通重型-機車
104年12月08日 14時50分00秒,高雄市三民區義華路前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
104年12月08日 17時50分00秒,苗栗縣通霄鎮通苑加油站前,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年12月08日 18時20分00秒,高雄市茄萣區濱海路2段 / 高雄市茄萣區茄萣路1段,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車
104年12月08日 19時00分00秒,嘉義縣中埔鄉嘉134線1公里(編號鹽館33號電線桿),死亡1;受傷0,自用-小客車;普通重型-機車
104年12月08日 21時19分00秒,彰化縣永靖鄉中山路3段前0.0公尺,死亡1;受傷0,普通重型-機車
104年12月09日 07時50分00秒,高雄市彌陀區中正東路 / 高雄市彌陀區鹽埕大路口,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月09日 20時13分00秒,彰化縣埤頭鄉中央路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;行人-人
104年12月10日 06時45分00秒,臺中市沙鹿區斗抵里斗潭路171巷前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
104年12月10日 09時20分00秒,臺北市士林區中正路 / 臺北市士林區文林路,死亡1;受傷0,遊覽車-大客車;租賃車-小客車;普通重型-機車
104年12月10日 17時23分00秒,雲林縣口湖鄉台17 103公里100.0公尺處南向外側,死亡1;受傷0,自用-小客車;普通重型-機車
104年12月10日 17時40分00秒,臺中市大甲區江南里東西七路115號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人
104年12月10日 17時56分00秒,新北市八里區龍米路2段125巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年12月11日 07時52分00秒,嘉義縣番路鄉公興村阿里山公路前0.0公尺,死亡1;受傷4,遊覽車-大客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人
104年12月11日 09時16分00秒,臺南市柳營區南69線公路北上電桿八農高幹99前,死亡1;受傷0,自用-小客車;行人-人
104年12月11日 13時00分00秒,彰化縣秀水鄉彰水路2段前0.0公尺,死亡1;受傷0,營業用-大貨車;行人-人;自用-小客車;自用-小客車
104年12月11日 15時25分00秒,彰化縣員林市員林大道3段 / 彰化縣員林市浮圳路2段,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
104年12月11日 17時44分00秒,彰化縣秀水鄉民生街前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
104年12月11日 18時54分00秒,臺北市中正區,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通輕型-機車
104年12月11日 19時00分00秒,臺東縣關山鎮豐泉里10鄰和平路101號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;乘客-人
104年12月11日 23時30分00秒,臺南市學甲區174 11公里500.0公尺處東向路肩,死亡1;受傷0,普通重型-機車;自用-小客車
104年12月12日 02時46分00秒,雲林縣斗南鎮小東里大同路 / 雲林縣斗南鎮小東里大業路,死亡1;受傷0,自用-小客車
104年12月12日 05時40分00秒,臺北市中正區,死亡1;受傷0,自用-小客車;行人-人
104年12月12日 06時03分00秒,新北市板橋區中山路2段505巷前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
104年12月12日 07時45分00秒,宜蘭縣壯圍鄉順和路二段2之80號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
104年12月12日 15時15分00秒,新竹縣湖口鄉八德路二段與中平路口附近,死亡1;受傷4,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
104年12月12日 20時08分00秒,新北市汐止區大同路1段前0.0公尺,死亡1;受傷0,遊覽車-大客車;普通重型-機車
104年12月12日 23時03分00秒,宜蘭縣員山鄉深洲路 / 宜蘭縣員山鄉惠民路,死亡1;受傷0,自用-小貨車(含客、貨兩用);自用-小客車
104年12月13日 00時14分00秒,桃園市平鎮區環南路三段19號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
104年12月13日 02時23分00秒,桃園市龜山區東萬壽路前0.0公尺,死亡1;受傷1,普通輕型-機車;乘客-人
104年12月13日 07時15分00秒,基隆市七堵區八德路13之2號前0.0公尺,死亡1;受傷0,普通重型-機車
104年12月13日 09時10分00秒,新竹縣峨眉鄉台3 87公里100.0公尺處南向內側,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車
104年12月13日 09時55分00秒,臺南市永康區大灣路834號前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
104年12月13日 11時45分00秒,嘉義縣太保市159 11公里300.0公尺處東向外側,死亡1;受傷1,自用-小客車;乘客-人
104年12月13日 11時58分00秒,臺南市玉井區臺3 371公里800.0公尺處北向外側,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人
104年12月13日 13時04分00秒,桃園市大溪區仁和路二段 / 桃園市大溪區仁和路,死亡1;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人;乘客-人
104年12月13日 18時56分00秒,花蓮縣新城鄉康樂3之2號前北上車道(佳民所),死亡1;受傷2,普通重型-機車;腳踏自行車-慢車;普通重型-機車
104年12月13日 19時07分00秒,花蓮縣豐濱鄉台11 42公里800.0公尺處北向內側,死亡1;受傷0,遊覽車-大客車;行人-人
104年12月14日 01時21分00秒,高雄市仁武區八德二路前0.0公尺,死亡1;受傷0,普通重型-機車
