發生時間,發生地點,死亡受傷人數,車種
106年09月01日 05時55分51秒,桃園市八德區長興路北側 / 桃園市八德區崁頂路,死亡1;受傷0,自用-小客車;行人-人;其他人-人
106年09月01日 06時28分00秒,臺南市學甲區光華里過港子1-6號,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年09月01日 21時37分17秒,嘉義縣布袋鎮台61線 277公里900.0公尺處南向外側,死亡1;受傷1,自用-小客車;自用-小貨車(含客、貨兩用)
106年09月01日 21時59分00秒,新北市樹林區環漢路5段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
106年09月02日 00時04分13秒,臺南市後壁區台1線 287公里300.0公尺處南向外側,死亡1;受傷1,自用-小客車;普通重型-機車
106年09月02日 07時45分44秒,新竹市東區國道1號 96公里800.0公尺處南向交流道,死亡1;受傷4,營業用-半聯結車;自用-小客車;自用-小客車;自用-小客車;乘客-人;乘客-人
106年09月02日 07時48分00秒,臺南市歸仁區台86線 15公里400.0公尺處東向外側,死亡1;受傷2,自用-小客車;自用-小客車;乘客-人
106年09月02日 10時29分00秒,臺南市仁德區新田里義林南路東側 / 臺南市仁德區新田里民安路二段,死亡1;受傷0,自用-小客車;普通輕型-機車
106年09月02日 19時38分00秒,嘉義縣布袋鎮縣157線 44公里500.0公尺處北向外側,死亡1;受傷0,普通重型-機車
106年09月03日 00時17分39秒,新竹縣芎林鄉國道3號 90公里500.0公尺處北向交流道,死亡1;受傷1,自用-小客車;乘客-人
106年09月03日 05時52分00秒,嘉義縣東石鄉圍潭村?連潭9-10號,死亡1;受傷0,普通重型-機車
106年09月03日 08時11分10秒,桃園市八德區大發里和平路1190巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年09月03日 14時03分00秒,高雄市湖內區東方路 / 高雄市湖內區東方路,死亡1;受傷0,自用-小客車;普通重型-機車
106年09月03日 15時55分00秒,臺中市北屯區和平里松竹路一段前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車;自用-小客車;自用-小客車
106年09月03日 16時10分00秒,彰化縣福興鄉橋頭村彰鹿路7段269號前0.0公尺前,死亡1;受傷8,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年09月03日 16時32分17秒,苗栗縣大湖鄉苗栗縣大湖鄉富興村苗62線公路2.8公里處砲石段,死亡1;受傷1,自用-小客車;乘客-人
106年09月04日 18時09分00秒,澎湖縣馬公市縣201線 1公里500.0公尺處北向外側,死亡1;受傷0,自用-小客車
106年09月04日 19時20分00秒,屏東縣里港鄉過江村里港路358號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-曳引車
106年09月05日 06時56分00秒,新北市樹林區板林路燈桿228363號前0.0公尺,死亡1;受傷0,普通重型-機車
106年09月05日 15時30分00秒,臺南市安南區安吉路南側 / 臺南市安南區公學路一段,死亡1;受傷3,自用-小客車;自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車
106年09月05日 21時40分10秒,新竹縣竹東鎮中豐路三段20號,死亡1;受傷0,行人-人;自用-小客車
106年09月06日 08時38分00秒,新竹縣竹北市博愛街與福興路,死亡1;受傷0,自用-大貨車;腳踏自行車-慢車
106年09月06日 09時07分31秒,新竹縣新埔鎮大茅埔橋南端與河堤道路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月06日 14時16分00秒,彰化縣員林市崙雅里員水路1段 / 彰化縣員林市崙雅里員水路1段,死亡1;受傷0,營業用-大貨車;普通重型-機車
106年09月06日 15時01分00秒,彰化縣伸港鄉台61線 164公里南向外側,死亡1;受傷1,自用-小貨車(含客、貨兩用);營業用-半聯結車
106年09月06日 17時07分00秒,新北市中和區環河西路3段前0.0公尺,死亡1;受傷0,普通重型-機車
106年09月07日 01時02分00秒,臺中市南屯區向心里文心南路前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
106年09月07日 02時45分00秒,嘉義市西區四維路前0.0公尺,死亡1;受傷3,自用-小客車;自用-小客車;普通重型-機車;乘客-人
106年09月07日 06時07分00秒,臺北市信義區信義路5段 / 臺北市信義區松仁路,死亡1;受傷1,民營公車-大客車;行人-人;行人-人
106年09月07日 10時18分00秒,新竹市東區光復路二段與建中路口,死亡1;受傷0,普通重型-機車;公營公車-大客車
106年09月07日 17時26分00秒,新北市淡水區中正路2段48號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
106年09月07日 17時53分00秒,新北市板橋區漢生東路1段318號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
106年09月08日 12時10分00秒,屏東縣萬丹鄉社中村社美路與大義路口,死亡1;受傷0,普通重型-機車;營業用-大貨車
106年09月08日 19時00分00秒,高雄市大寮區村一八八道路 / 高雄市大寮區光明路2段,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月08日 22時36分31秒,宜蘭縣宜蘭市中山路1段北側,死亡1;受傷0,普通重型-機車
106年09月09日 00時18分00秒,臺中市太平區東平里東平路前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人
106年09月09日 09時30分59秒,花蓮縣鳳林鎮林榮里永康路前0.0公尺南側,死亡1;受傷0,自用-小客車
106年09月09日 10時34分00秒,彰化縣溪州鄉大庄村登山路1段 / 彰化縣溪州鄉大庄村中橫巷,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年09月09日 16時15分03秒,嘉義縣鹿草鄉後堀村東西向產業道路,死亡1;受傷0,普通重型-機車
106年09月09日 20時09分00秒,桃園市桃園區忠義里三元街南側 / 桃園市桃園區忠義里成功路三段,死亡1;受傷0,遊覽車-大客車;行人-人
106年09月10日 17時13分00秒,桃園市中壢區中山東路2段323巷,死亡1;受傷0,自用-大貨車;普通重型-機車
106年09月10日 19時47分00秒,高雄市楠梓區旗楠路 / 高雄市楠梓區東寧路,死亡1;受傷2,大型重型1(550C.C.以上)-機車;普通輕型-機車;自用-小客車;乘客-人
106年09月10日 23時40分17秒,臺中市西屯區國道1號 174公里100.0公尺處南向內側,死亡1;受傷0,自用-小客車
106年09月11日 11時44分37秒,臺東縣關山鎮台9線 328公里900.0公尺處北向中線,死亡2;受傷7,自用-小客車;公營客運-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年09月11日 17時03分03秒,桃園市八德區興豐路1315號前0.0公尺北側,死亡1;受傷0,自用-小客車;普通重型-機車
106年09月11日 19時27分17秒,桃園市楊梅區高山里梅高路二段51巷前0.0公尺東側,死亡1;受傷0,自用-小客車;普通重型-機車
106年09月11日 23時35分00秒,高雄市岡山區國道1號 347公里900.0公尺處北向外側,死亡6;受傷11,民營客運-大客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
106年09月12日 03時30分00秒,新竹市東區林森路與勝利路(林森路111號前),死亡1;受傷1,行人-人;普通重型-機車
106年09月12日 06時25分00秒,南投縣魚池鄉台21線 58公里200.0公尺處東向中內,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月12日 08時25分00秒,高雄市杉林區村司馬路85號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-大貨車;自用-小貨車(含客、貨兩用)
106年09月13日 01時27分00秒,臺中市東區旱溪里自由路四段168號前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
106年09月13日 05時05分26秒,雲林縣古坑鄉雲198線西向3公里,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車
106年09月13日 14時52分40秒,臺南市白河區汴頭里內枋林210號前附近,死亡1;受傷1,普通重型-機車;乘客-人
106年09月13日 15時35分00秒,臺中市大里區祥興里大智路609巷前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
106年09月13日 16時26分00秒,臺中市石岡區萬安里石城街45-3號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年09月13日 16時41分00秒,彰化縣芳苑鄉草湖村功湖路草湖段前0.0公尺,死亡1;受傷0,行人-人;自用-小客車
106年09月13日 23時16分04秒,嘉義縣民雄鄉文隆村鴨母?85號,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人
106年09月14日 00時31分00秒,新北市板橋區中山路2段236號前0.0公尺,死亡1;受傷0,計程車-小客車;普通重型-機車
106年09月14日 19時10分48秒,南投縣埔里鎮大湳路(中心幹125旁約15公尺處),死亡1;受傷0,自用-小客車;行人-人
106年09月14日 23時30分00秒,桃園市平鎮區北富里金陵路三段197巷38號前0.0公尺,死亡1;受傷0,普通重型-機車
106年09月15日 15時04分00秒,臺南市將軍區苓和里南18線6.9公里處,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月15日 18時29分00秒,雲林縣斗六市文化路東側 / 雲林縣斗六市內環路,死亡1;受傷1,普通輕型-機車;普通重型-機車
106年09月15日 18時34分00秒,新竹縣關西鎮118線石岡子173號前,死亡1;受傷0,行人-人;自用-小客車
106年09月15日 20時32分21秒,宜蘭縣冬山鄉太和村冬山路二段前0.0公尺南側,死亡1;受傷2,普通重型-機車;普通重型-機車;普通重型-機車
106年09月16日 09時23分00秒,新北市泰山區文化街 / 新北市泰山區楓樹街,死亡1;受傷0,租賃車-小客車;普通重型-機車
106年09月17日 01時06分00秒,臺北市中山區中山北路1段前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人
106年09月17日 07時08分27秒,臺南市後壁區海線 308.0公里517.0公尺加田村平交道,死亡1;受傷0,自用-小客車;火車-其他車
106年09月19日 07時50分00秒,雲林縣虎尾鎮平和里光復路南側 / 雲林縣虎尾鎮平和里青埔路,死亡1;受傷0,自用-小客車;大型重型2(250-550C.C.)-機車
106年09月19日 13時40分05秒,苗栗縣造橋鄉國道1號 121公里800.0公尺處北向內側,死亡1;受傷2,自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人
106年09月19日 16時45分35秒,雲林縣斗南鎮西岐里大同路北側 / 雲林縣斗南鎮西岐里七賢街,死亡1;受傷0,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
106年09月19日 17時43分00秒,新北市板橋區環河西路4段前0.0公尺,死亡1;受傷1,普通重型-機車;大型重型2(250-550C.C.)-機車
106年09月19日 19時12分00秒,新北市中和區中正路880號前0.0公尺,死亡1;受傷1,營業用-大貨車;民營客運-大客車;普通重型-機車;乘客-人
106年09月19日 22時35分00秒,臺南市學甲區縣171線 2公里300.0公尺處西向路緣,死亡1;受傷0,自用-小貨車(含客、貨兩用)
106年09月20日 10時40分30秒,南投縣埔里鎮信義路東側 / 南投縣埔里鎮中正路,死亡1;受傷0,普通重型-機車;自用-小客車
106年09月20日 19時10分44秒,雲林縣古坑鄉朝陽村朝陽路46號,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
106年09月21日 00時25分00秒,臺北市中山區中山橋道路前0.0公尺,死亡1;受傷0,普通重型-機車
106年09月21日 12時47分00秒,桃園市中壢區高鐵北路二段東側 / 桃園市中壢區大成路一段,死亡1;受傷1,普通重型-機車;自用-小客車
106年09月21日 14時36分00秒,新北市板橋區南雅西路2段104號前0.0公尺,死亡1;受傷0,計程車-小客車;普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月22日 03時55分00秒,高雄市鳳山區鳳仁路 / 高雄市鳳山區大智路,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
106年09月22日 06時30分00秒,新北市五股區疏洪一路 / 新北市五股區疏洪十路,死亡1;受傷1,普通重型-機車;普通重型-機車
106年09月22日 10時44分00秒,臺中市烏日區湖日里環河西路前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車
106年09月22日 10時45分00秒,新竹市香山區竹香北路東側 / 新竹市香山區福樹街,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
106年09月22日 18時45分08秒,臺南市安定區港尾里38號,死亡1;受傷0,普通重型-機車;自用-大貨車
106年09月23日 05時30分00秒,苗栗縣公館鄉中義村中義79之1號,死亡1;受傷0,普通重型-機車
106年09月23日 06時04分00秒,臺北市中山區南京東路2段36號前0.0公尺,死亡1;受傷0,租賃車-小客車;行人-人
106年09月23日 08時50分33秒,雲林縣虎尾鎮墾地里學府一路西側 / 雲林縣虎尾鎮墾地里科虎路,死亡1;受傷0,普通重型-機車
106年09月23日 08時58分00秒,彰化縣田中鎮三安里員集路1段479號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
106年09月23日 16時07分00秒,臺南市安南區台江大道一段南側 / 臺南市安南區開安路,死亡1;受傷1,自用-小客車;大型重型1(550C.C.以上)-機車;自用-小客車
106年09月24日 03時36分00秒,臺南市南化區台3線 382公里300.0公尺處南向路肩,死亡1;受傷0,自用-小客車
106年09月24日 04時30分00秒,臺中市清水區環港北路119號路燈旁停車場,死亡1;受傷0,自用-小客車;自用-小客車
106年09月24日 10時39分00秒,彰化縣員林市三橋里員林大道4段267號前0.0公尺,死亡1;受傷0,大型重型1(550C.C.以上)-機車
106年09月24日 14時46分50秒,桃園市楊梅區國道1號 68公里900.0公尺處南向交流道,死亡1;受傷2,自用-小貨車(含客、貨兩用);乘客-人;乘客-人
106年09月24日 20時47分20秒,嘉義縣六腳鄉台19線 76公里500.0公尺處北,死亡1;受傷4,自用-小客車;普通重型-機車;乘客-人;乘客-人;乘客-人;乘客-人
106年09月24日 21時28分00秒,臺中市南屯區文山里向上路四段前0.0公尺,死亡1;受傷0,行人-人;計程車-小客車
106年09月25日 08時15分23秒,臺南市西港區慶安里中州26之12號(佳湘麵包廠)前,死亡1;受傷0,普通重型-機車;自用-小客車
106年09月25日 13時14分40秒,花蓮縣壽豐鄉台9線 214公里500.0公尺處北向外側,死亡1;受傷0,普通重型-機車
106年09月25日 18時00分00秒,屏東縣長治鄉中興路357號前0.0公尺,死亡1;受傷0,行人-人;自用-小貨車(含客、貨兩用)
106年09月25日 21時05分23秒,屏東縣新園鄉鹽埔村?洲路478號,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
106年09月25日 23時53分00秒,桃園市桃園區桃鶯路與建國東路,死亡1;受傷1,自用-小客車;普通重型-機車
106年09月26日 10時46分00秒,臺中市西屯區馬龍潭里中彰快速道路前0.0公尺,死亡1;受傷0,營業用-半聯結車;自用-小貨車(含客、貨兩用);營業用-半聯結車
