發生時間,發生地點,死亡受傷人數,車種
105年08月17日 08時49分00秒,臺南市佳里區,死亡1;受傷0,腳踏自行車-慢車;自用-小客車
105年08月17日 11時00分00秒,新竹縣關西鎮國道3號 82公里400.0公尺處南向內側,死亡1;受傷3,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人
105年08月17日 13時56分00秒,苗栗縣大湖鄉大窩產業道路,死亡1;受傷2,自用-小貨車(含客、貨兩用);乘客-人;乘客-人
105年08月17日 15時28分00秒,臺北市中正區愛國東路前0.0公尺,死亡1;受傷0,民營公車-大客車;腳踏自行車-慢車
105年08月17日 16時40分00秒,高雄市前金區中華三路前0.0公尺,死亡1;受傷0,普通輕型-機車
105年08月17日 22時01分00秒,臺東縣鹿野鄉台9 346公里700.0公尺處北向中線,死亡1;受傷0,行人-人;自用-小客車
105年08月18日 00時20分00秒,雲林縣褒忠鄉田洋123電桿旁,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年08月18日 05時01分00秒,臺東縣關山鎮台9 336公里600.0公尺處南向快,死亡1;受傷0,行人-人;自用-小客車
105年08月18日 09時00分00秒,雲林縣麥寮鄉153甲4公里與156線5公里處路口,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月18日 16時28分00秒,嘉義縣水上鄉防汛道路(水上-水上無名橋16旁路口),死亡1;受傷0,普通重型-機車;自用-小客車
105年08月18日 17時00分00秒,南投縣埔里鎮大同街6號旁水溝,死亡1;受傷0,普通重型-機車
105年08月19日 08時42分00秒,嘉義縣鹿草鄉竹子腳產業道路口,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月19日 17時03分00秒,新竹市香山區中華路六段615號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月19日 18時20分00秒,臺東縣成功鎮三仙里基翬路40號前0.0公尺,死亡1;受傷1,自用-小客車;乘客-人
105年08月20日 00時35分00秒,雲林縣虎尾鎮惠來枝二左五電桿旁,死亡1;受傷0,普通重型-機車
105年08月20日 12時12分00秒,澎湖縣馬公市203 3公里東向內側,死亡1;受傷0,公營公車-大客車;普通重型-機車
105年08月20日 23時50分00秒,臺東縣成功鎮台11 112公里700.0公尺處北向慢,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年08月21日 10時50分00秒,宜蘭縣壯圍鄉永美路2段83巷與南北四路口,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月22日 06時08分00秒,臺中市和平區南勢里東關路三段前0.0公尺,死亡2;受傷0,普通重型-機車;普通重型-機車
105年08月22日 15時45分00秒,屏東縣恆春鎮 / 屏東縣恆春鎮恆南路,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月22日 19時18分00秒,高雄市左營區城峰路慕義巷巷5號前0.0公尺,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車;自用-小客車
105年08月23日 07時16分00秒,高雄市鳳山區八德路340巷前0.0公尺,死亡1;受傷1,普通輕型-機車;普通重型-機車
105年08月23日 07時58分00秒,新竹縣新埔鎮新湖路前0.0公尺,死亡1;受傷0,自用-小客車;自用-小客車;普通輕型-機車
105年08月23日 09時45分00秒,臺北市士林區士東路120巷20弄前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年08月23日 10時15分00秒,桃園市中壢區芝巴里領航北路一段261號前0.0公尺,死亡1;受傷1,普通重型-機車;乘客-人
105年08月23日 16時35分00秒,苗栗縣公館鄉,死亡1;受傷0,普通重型-機車;行人-人
105年08月23日 17時20分00秒,彰化縣彰化市線東路1段前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車;普通重型-機車
105年08月24日 08時41分00秒,桃園市新屋區永興里文化路三段前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小客車
105年08月24日 14時50分00秒,臺南市官田區吉義高幹61號前,死亡1;受傷0,自用-小客車;普通重型-機車
105年08月24日 20時04分00秒,臺南市麻豆區臺19甲 18公里750.0公尺處南向外側,死亡1;受傷0,自用-小客車
105年08月24日 22時50分00秒,桃園市桃園區春日路 / 桃園市桃園區民光東路,死亡1;受傷0,自用-小客車;普通重型-機車
105年08月25日 04時57分00秒,高雄市茄萣區高一之一道路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年08月25日 07時07分00秒,臺南市關廟區松腳里民權街47巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年08月25日 08時04分00秒,嘉義市西區高鐵大道路前0.0公尺,死亡1;受傷0,普通重型-機車
105年08月25日 17時33分00秒,宜蘭縣三星鄉尚健二路一段與五分路三段路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年08月26日 01時59分00秒,彰化縣北斗鎮斗中路 / 彰化縣北斗鎮斗中路,死亡1;受傷0,普通輕型-機車
105年08月26日 06時42分00秒,桃園市大園區五權里合圳北路三段 / 桃園市大園區五權里五青路,死亡1;受傷0,動力機械-其他車;普通重型-機車
105年08月26日 13時35分00秒,新竹縣橫山鄉沙坑村中豐路三段291號前0.0公尺,死亡1;受傷1,普通重型-機車;普通輕型-機車
105年08月26日 14時00分00秒,南投縣魚池鄉旁水溝,死亡1;受傷0,普通重型-機車
105年08月26日 21時22分00秒,花蓮縣吉安鄉南濱路一段 / 花蓮縣吉安鄉東海十街,死亡1;受傷2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
105年08月27日 09時15分00秒,臺南市後壁區172線約27.8公里處,死亡1;受傷0,大型重型2(250-550C.C.)-機車
105年08月27日 14時25分00秒,臺北市萬華區康定路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人
105年08月28日 16時43分00秒,高雄市大社區嘉城路前0.0公尺,死亡1;受傷1,普通重型-機車;自用-大貨車
105年08月29日 05時59分00秒,臺南市安南區長溪路二段 / 臺南市安南區台江大道,死亡1;受傷5,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
105年08月29日 06時15分00秒,屏東縣內埔鄉東勢村科大路與大同路口附近,死亡1;受傷0,自用-小客車;普通重型-機車
105年08月29日 08時44分00秒,高雄市田寮區古亭路42號前0.0公尺,死亡1;受傷0,營業用-曳引車
105年08月29日 23時55分00秒,南投縣埔里鎮武界路前0.0公尺,死亡1;受傷0,普通重型-機車
105年08月30日 05時38分00秒,高雄市橋頭區,死亡1;受傷0,行人-人;火車-其他車
105年08月30日 11時30分00秒,桃園市觀音區台61線41.3K平面道路,死亡1;受傷0,普通重型-機車
105年08月30日 16時00分00秒,南投縣集集鎮台16 4公里300.0公尺處西向內側,死亡1;受傷1,自用-小客車;乘客-人
105年08月30日 18時55分00秒,彰化縣彰化市彰南路3段 / 彰化縣彰化市一德南路,死亡1;受傷0,計程車-小客車;行人-人
105年08月30日 23時52分00秒,臺北市士林區中山北路5段380號前0.0公尺,死亡1;受傷0,普通重型-機車
105年08月31日 06時46分00秒,臺中市北區崇德里漢口路五段前0.0公尺,死亡1;受傷1,普通輕型-機車;普通重型-機車
105年08月31日 07時00分00秒,南投縣信義鄉台21 93公里900.0公尺處北向中內,死亡1;受傷0,普通重型-機車;自用-小客車
105年08月31日 12時32分00秒,臺中市大雅區橫山里中科路 / 臺中市大雅區橫山里永和路,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年08月31日 13時32分00秒,高雄市路竹區復興路1133巷前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);營業用-曳引車
105年08月31日 13時43分00秒,雲林縣口湖鄉台17 99公里700.0公尺處北向內側,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用)
105年08月31日 20時13分00秒,苗栗縣苑裡鎮苑港里中山路326號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車;自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用)
105年09月01日 16時40分00秒,臺南市歸仁區媽廟里和順路一段112巷前0.0公尺,死亡1;受傷0,普通重型-機車;租賃車-小客車
105年09月01日 22時10分00秒,雲林縣四湖鄉160 13公里100.0公尺處南向快,死亡1;受傷0,普通重型-機車;自用-小客車
105年09月02日 01時26分00秒,臺北市萬華區青年路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年09月02日 03時57分00秒,高雄市左營區左營大路44號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;自用-小客車
105年09月02日 09時10分00秒,桃園市觀音區福新路與廣福里15鄰產業道路路口,死亡2;受傷0,普通重型-機車;營業用-曳引車;乘客-人
105年09月02日 10時30分00秒,南投縣竹山鎮延和里大明路前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年09月02日 13時36分00秒,臺北市內湖區瑞光路66巷前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車
105年09月02日 23時46分00秒,新北市永和區環河西路1段前0.0公尺,死亡1;受傷0,普通重型-機車
105年09月03日 04時25分00秒,桃園市蘆竹區南山路三段71號前0.0公尺,死亡1;受傷0,自用-小客車;營業用-曳引車
105年09月03日 07時31分00秒,彰化縣芳苑鄉新厝路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年09月03日 10時55分00秒,高雄市小港區康莊路前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年09月03日 18時40分00秒,南投縣中寮鄉八仙村永樂路43號前10.0公尺,死亡1;受傷0,普通重型-機車
105年09月03日 18時47分00秒,雲林縣西螺鎮156 22公里400.0公尺處西向中外,死亡1;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
105年09月04日 04時33分00秒,宜蘭縣羅東鎮純精路 / 宜蘭縣羅東鎮公正路,死亡1;受傷0,自用-小客車;行人-人
105年09月04日 12時00分00秒,臺南市佳里區南27線公路0.5公里處與未命名道路路口,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年09月04日 12時20分00秒,嘉義縣水上鄉國道3號 300公里300.0公尺處南向減速,死亡1;受傷2,自用-大貨車;乘客-人;乘客-人;自用-小客車
105年09月04日 15時56分00秒,新北市三峽區成福路212號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車
105年09月04日 17時42分00秒,桃園市蘆竹區南青路1-2號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車
105年09月04日 20時21分00秒,新竹縣竹北市新溪街266號,死亡1;受傷1,普通重型-機車;行人-人
105年09月04日 20時49分00秒,花蓮縣吉安鄉北安街 / 花蓮縣吉安鄉七腳川溪防汛道路,死亡2;受傷4,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人
105年09月05日 08時40分00秒,臺北市松山區健康路182號前0.0公尺,死亡1;受傷1,自用-小客車;行人-人;行人-人
105年09月06日 11時58分00秒,新北市汐止區新台五路1段前0.0公尺,死亡1;受傷0,營業用-曳引車;普通重型-機車
105年09月06日 21時46分00秒,高雄市阿蓮區中山路(台電號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用)
105年09月07日 00時10分00秒,新北市五股區國道1號 32公里南向內側,死亡1;受傷0,營業用-半聯結車;計程車-小客車;計程車-小客車;營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小客車;自用-小客車;租賃車-小客車;租賃車-小客車;租賃車-小客車;自用-小客車
105年09月07日 10時34分00秒,新北市蘆洲區永安南路1段160號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用)
105年09月07日 18時20分00秒,新竹市北區鐵道路三段 / 新竹市北區境福街,死亡1;受傷0,自用-小客車;普通重型-機車
105年09月07日 20時30分00秒,臺南市西港區臺19線126公里處南下車道,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車
105年09月08日 20時25分00秒,臺南市七股區176 4公里700.0公尺處西向路肩,死亡1;受傷1,自用-小貨車(含客、貨兩用);乘客-人
105年09月09日 17時45分00秒,桃園市大園區國道1號 52公里100.0公尺處北向高架出口,死亡1;受傷1,自用-小客車;乘客-人
105年09月09日 19時36分00秒,臺北市大同區延平北路1段38號前0.0公尺,死亡1;受傷0,民營公車-大客車;行人-人
105年09月09日 22時45分00秒,南投縣埔里鎮台14 49公里500.0公尺處東向內側,死亡1;受傷1,普通重型-機車;乘客-人
105年09月10日 00時44分00秒,臺中市北屯區平德里青島路三段 / 臺中市北屯區平德里文昌東三街,死亡1;受傷0,計程車-小客車;普通重型-機車
105年09月10日 03時42分00秒,苗栗縣銅鑼鄉新興路 / 苗栗縣銅鑼鄉新興路,死亡1;受傷0,普通重型-機車
105年09月10日 03時55分00秒,臺北市中山區長安西路3號前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車
105年09月10日 04時31分00秒,臺東縣成功鎮信義里新村路前0.0公尺,死亡1;受傷0,行人-人;營業用-大貨車
105年09月10日 12時18分00秒,臺東縣大武鄉台9 428公里900.0公尺處北向一般,死亡1;受傷6,自用-大貨車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人
105年09月10日 19時01分00秒,彰化縣員林市員東路1段 / 彰化縣員林市員東路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人
105年09月11日 02時30分00秒,彰化縣彰化市公園路2段前0.0公尺,死亡1;受傷2,自用-小客車;乘客-人;乘客-人
105年09月11日 15時10分00秒,臺南市新營區南側(南75線上),死亡1;受傷1,普通重型-機車;乘客-人
105年09月12日 06時15分00秒,高雄市苓雅區武營路543號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車
105年09月12日 08時40分00秒,臺南市南區中華西路一段 / 臺南市南區中華西路,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人;乘客-人
105年09月12日 11時30分00秒,澎湖縣西嶼鄉203 24公里西向外側,死亡1;受傷1,普通重型-機車;乘客-人
105年09月12日 15時47分00秒,臺北市大安區仁愛路4段前0.0公尺,死亡1;受傷0,公營客運-大客車;行人-人
105年09月12日 23時35分00秒,臺南市關廟區保東路350號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車
105年09月13日 03時30分00秒,雲林縣斗六市龍潭路3號前0.0公尺,死亡1;受傷0,普通重型-機車
105年09月13日 13時16分00秒,苗栗縣造橋鄉中潭3號前苗8線100公尺處,死亡1;受傷0,普通重型-機車
105年09月14日 01時05分00秒,新竹縣竹北市竹北加油站,死亡1;受傷1,自用-小客車;乘客-人
105年09月14日 07時09分00秒,新北市中和區華中橋道路前0.0公尺,死亡1;受傷2,計程車-小客車;普通重型-機車;普通重型-機車;普通輕型-機車
105年09月14日 08時36分00秒,臺中市沙鹿區西勢里和睦路三段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
105年09月15日 06時07分00秒,高雄市鳳山區五甲一路730巷前0.0公尺,死亡1;受傷0,普通重型-機車
105年09月15日 08時20分00秒,屏東縣恆春鎮省北路二段580號前,死亡1;受傷0,自用-小客車
